timestamp,origin,destination,departure_date,return_date,trip_length_days,cabin_class,passengers,lowest_price_mxn,airline,stops,duration,url
2026-05-23 12:44:43,GDL,MAD,2026-09-03,2026-09-10,7,economy,1,18850,Iberia,1 stop,18 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 12:46:52,GDL,MAD,2026-09-03,2026-09-10,7,business,1,63271,Aeromexico,1 stop,14 hr 20 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 12:49:01,MTY,FCO,2026-09-03,2026-09-10,7,economy,1,23145,Iberia,1 stop,21 hr 20 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20FCO%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 12:51:10,MTY,FCO,2026-09-03,2026-09-10,7,business,1,71283,Aeromexico,1 stop,15 hr 39 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20FCO%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 12:53:19,MTY,AMS,2026-09-03,2026-09-10,7,economy,1,18174,British Airways,1 stop,14 hr 33 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20AMS%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 12:55:28,MTY,AMS,2026-09-03,2026-09-10,7,business,1,63870,Aeromexico,1 stop,26 hr 34 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20AMS%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 12:57:38,MTY,CDG,2026-09-03,2026-09-10,7,economy,1,19852,Aeromexico,1 stop,15 hr 48 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20CDG%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 12:59:47,MTY,CDG,2026-09-03,2026-09-10,7,business,1,69324,Aeromexico,Nonstop,10 hr 35 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20CDG%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 13:04:04,MTY,EDI,2026-09-03,2026-09-10,7,business,1,116985,Aeromexico,1 stop,22 hr 50 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20EDI%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 13:06:13,MTY,MAD,2026-09-03,2026-09-10,7,economy,1,16957,Aeromexico,Nonstop,10 hr 10 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 13:08:22,MTY,MAD,2026-09-03,2026-09-10,7,business,1,59242,Aeromexico,1 stop,23 hr 57 min,https://www.google.com/travel/flights?q=Flights%20from%20MTY%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:15:19,GDL,FCO,2026-09-01,2026-09-08,7,economy,1,22236,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:15:49,GDL,FCO,2026-09-01,2026-09-09,8,economy,1,22236,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:16:15,GDL,FCO,2026-09-02,2026-09-09,7,economy,1,23186,British Airways,1 stop,21 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-02%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:16:41,GDL,FCO,2026-09-02,2026-09-10,8,economy,1,23429,British Airways,1 stop,21 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-02%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:17:07,GDL,FCO,2026-09-03,2026-09-10,7,economy,1,23166,Aeromexico,1 stop,14 hr 35 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:17:33,GDL,FCO,2026-09-01,2026-09-08,7,business,1,67015,Aeromexico,1 stop,15 hr 2 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-08%20business%20class%201%20passenger
2026-05-23 14:17:59,GDL,FCO,2026-09-01,2026-09-09,8,business,1,84080,Aeromexico,1 stop,15 hr 2 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:18:25,GDL,FCO,2026-09-02,2026-09-09,7,business,1,84080,Aeromexico,1 stop,15 hr 2 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-02%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:18:51,GDL,FCO,2026-09-02,2026-09-10,8,business,1,89119,Aeromexico,1 stop,15 hr 2 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-02%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:19:16,GDL,FCO,2026-09-03,2026-09-10,7,business,1,91641,Aeromexico,1 stop,17 hr 49 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:19:42,GDL,AMS,2026-09-01,2026-09-08,7,economy,1,19628,KLM,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:20:08,GDL,AMS,2026-09-01,2026-09-09,8,economy,1,19628,KLM,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:20:34,GDL,AMS,2026-09-02,2026-09-09,7,economy,1,19628,KLM,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-02%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:21:00,GDL,AMS,2026-09-02,2026-09-10,8,economy,1,19628,KLM,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-02%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:21:26,GDL,AMS,2026-09-03,2026-09-10,7,economy,1,20729,Air France,1 stop,18 hr 16 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:21:51,GDL,AMS,2026-09-01,2026-09-08,7,business,1,63383,Aeromexico,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-01%20returning%202026-09-08%20business%20class%201%20passenger
2026-05-23 14:22:17,GDL,AMS,2026-09-01,2026-09-09,8,business,1,64066,KLM,1 stop,16 hr 29 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-01%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:22:43,GDL,AMS,2026-09-02,2026-09-09,7,business,1,58284,Aeromexico,1 stop,14 hr 52 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-02%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:23:08,GDL,AMS,2026-09-02,2026-09-10,8,business,1,58284,Aeromexico,1 stop,14 hr 52 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-02%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:23:34,GDL,AMS,2026-09-03,2026-09-10,7,business,1,58284,Aeromexico,1 stop,14 hr 52 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20AMS%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:24:00,GDL,CDG,2026-09-01,2026-09-08,7,economy,1,20566,Air France,1 stop,14 hr 4 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:24:26,GDL,CDG,2026-09-01,2026-09-09,8,economy,1,20530,British Airways,1 stop,14 hr 4 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:24:52,GDL,CDG,2026-09-02,2026-09-09,7,economy,1,20530,Air France,1 stop,19 hr 36 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-02%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:25:17,GDL,CDG,2026-09-02,2026-09-10,8,economy,1,20530,Air France,1 stop,19 hr 36 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-02%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:25:43,GDL,CDG,2026-09-03,2026-09-10,7,economy,1,20530,Air France,1 stop,19 hr 36 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:26:09,GDL,CDG,2026-09-01,2026-09-08,7,business,1,68329,Aeromexico,1 stop,17 hr 50 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-01%20returning%202026-09-08%20business%20class%201%20passenger
2026-05-23 14:26:35,GDL,CDG,2026-09-01,2026-09-09,8,business,1,73445,Aeromexico,1 stop,14 hr 22 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-01%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:27:01,GDL,CDG,2026-09-02,2026-09-09,7,business,1,87545,Aeromexico,1 stop,14 hr 43 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-02%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:27:27,GDL,CDG,2026-09-02,2026-09-10,8,business,1,69349,Aeromexico,1 stop,16 hr 8 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-02%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:27:52,GDL,CDG,2026-09-03,2026-09-10,7,business,1,87545,Aeromexico,1 stop,14 hr 22 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20CDG%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:28:19,GDL,EDI,2026-09-01,2026-09-08,7,economy,1,35479,Air France,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20EDI%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:28:45,GDL,EDI,2026-09-01,2026-09-09,8,economy,1,35479,United,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20EDI%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:30:28,GDL,EDI,2026-09-01,2026-09-08,7,business,1,136408,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20EDI%20on%202026-09-01%20returning%202026-09-08%20business%20class%201%20passenger
2026-05-23 14:30:54,GDL,EDI,2026-09-01,2026-09-09,8,business,1,136408,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20EDI%20on%202026-09-01%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:32:37,GDL,MAD,2026-09-01,2026-09-08,7,economy,1,18538,Iberia,1 stop,18 hr 5 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:33:03,GDL,MAD,2026-09-01,2026-09-09,8,economy,1,18538,Iberia,1 stop,18 hr 5 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:33:28,GDL,MAD,2026-09-02,2026-09-09,7,economy,1,19030,Iberia,1 stop,18 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-02%20returning%202026-09-09%20economy%20class%201%20passenger
2026-05-23 14:33:54,GDL,MAD,2026-09-02,2026-09-10,8,economy,1,19030,Iberia,1 stop,18 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-02%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:34:20,GDL,MAD,2026-09-03,2026-09-10,7,economy,1,18850,Iberia,1 stop,18 hr 41 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20economy%20class%201%20passenger
2026-05-23 14:34:46,GDL,MAD,2026-09-01,2026-09-08,7,business,1,72535,Aeromexico,1 stop,14 hr 20 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-01%20returning%202026-09-08%20business%20class%201%20passenger
2026-05-23 14:35:12,GDL,MAD,2026-09-01,2026-09-09,8,business,1,72283,Aeromexico,1 stop,14 hr 20 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-01%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:35:37,GDL,MAD,2026-09-02,2026-09-09,7,business,1,63271,Aeromexico,1 stop,26 hr 36 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-02%20returning%202026-09-09%20business%20class%201%20passenger
2026-05-23 14:36:03,GDL,MAD,2026-09-02,2026-09-10,8,business,1,63271,Aeromexico,1 stop,26 hr 36 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-02%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:36:29,GDL,MAD,2026-09-03,2026-09-10,7,business,1,63271,Aeromexico,1 stop,14 hr 20 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20MAD%20on%202026-09-03%20returning%202026-09-10%20business%20class%201%20passenger
2026-05-23 14:31:47,GDL,FCO,2026-09-01,2026-09-08,7,economy,1,22284,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-08%20economy%20class%201%20passenger
2026-05-23 14:32:12,GDL,FCO,2026-09-01,2026-09-09,8,economy,1,22284,Aeromexico,1 stop,16 hr 9 min,https://www.google.com/travel/flights?q=Flights%20from%20GDL%20to%20FCO%20on%202026-09-01%20returning%202026-09-09%20economy%20class%201%20passenger
